application_id,applicant_name,email,phone_number,university,degree,cgpa,submission_time,ip_address,resume_quality_score,application_source,previous_applications,submission_hour,submission_day,is_weekend,submissions_per_ip,is_repeated_applicant,anomaly_iforest,kmeans_cluster,anomaly_kmeans,final_anomaly,alert,pca1,pca2,email_dup,phone_dup,resume_cgpa_ratio,ip_submission_count
106,Cheryl Porter,garzawesley@example.com,001-769-281-2675x8525,Stanford,BBA,3.86,2025-05-18 10:27:22,192.18.47.1,86,Desktop,2,10,6,1,1,0,0,2,False,0,✅ Normal,2.03472178679621,-1.51957240590101,0,0,22.2797869741485,1
107,Christina Reynolds,samuelfinley@example.net,+1-967-777-4980x1330,MIT,BSc CS,2.49,2025-05-03 15:42:22,194.28.163.136,71,Mobile,1,15,5,1,1,0,0,2,False,0,✅ Normal,1.84255924520294,0.017081629827056,0,0,28.514044773476,1
108,Nicole Scott,flewis@example.org,892-444-8943,LUMS,BS IT,2.82,2025-05-12 04:00:23,32.109.77.5,66,Desktop,0,4,0,0,1,0,0,0,False,0,✅ Normal,-1.55262259829652,-1.01326542274333,0,0,23.4042470197706,1
109,Luis Taylor,kevin68@example.org,001-969-656-8427x51956,Stanford,BS AI,2.61,2025-05-14 05:02:51,107.109.134.202,69,Desktop,1,5,2,0,1,0,0,0,False,0,✅ Normal,-0.841118874945135,-0.625692122257373,0,0,26.4367714801642,1
110,Melanie Wright,christinacastro@example.org,961.523.6170x88431,NUST,BBA,3.61,2025-05-07 15:25:33,180.195.54.22,45,Mobile,5,15,2,0,1,1,0,3,False,0,✅ Normal,-0.700086346173973,1.36760743076234,0,0,12.4653705082076,1
111,Angela Landry,triciaedwards@example.net,608.317.0571x247,Stanford,BSc CS,2.13,2025-04-24 07:02:02,186.190.29.13,49,Mobile,5,7,3,0,1,1,0,0,False,0,✅ Normal,-0.365957629040992,1.6085841617306,0,0,23.0046840353596,1
112,Mrs. Julie Johnson,robert29@example.org,001-404-939-0092x881,Stanford,BS IT,2.95,2025-05-06 00:55:41,173.158.51.54,85,Desktop,2,0,1,0,1,0,0,0,False,0,✅ Normal,-1.26837670267353,-1.40704977487122,0,0,28.813549554729,1
113,Courtney Hanson,knightchristopher@example.net,+1-749-705-4330x24281,LUMS,BSc CS,3.27,2025-05-20 01:00:23,153.241.76.148,64,Mobile,2,1,1,0,1,0,0,1,False,0,✅ Normal,-1.24314163085855,-0.955289321948127,1,0,19.571859458147,1
114,Sheryl Hodges,zbright@example.com,+1-914-272-6539x74126,NUST,BE SE,3.88,2025-04-25 21:27:16,163.186.110.1,71,Desktop,4,21,4,0,1,1,0,4,False,0,✅ Normal,-0.0254398923879064,0.583111181128833,0,0,18.298964355937,1
115,Abigail Schneider,wilsonfrank@example.org,3933957372,MIT,BS IT,3.44,2025-05-13 21:48:39,168.27.125.46,96,Desktop,3,21,1,0,1,1,0,4,False,0,✅ Normal,-1.07133973917082,-0.0277022361151323,0,0,27.9069686316952,1
116,Robert Robinson,ufloyd@example.org,+1-542-532-4318x73285,Stanford,BSc CS,2.75,2025-05-18 19:03:14,135.60.239.189,77,Desktop,3,19,6,1,1,1,0,2,False,0,✅ Normal,2.22757275780647,0.56228395832185,0,0,27.9999898181855,1
117,Melissa Park,ricky01@example.org,001-952-651-5544x6992,LUMS,BS AI,2.72,2025-05-06 13:40:51,150.80.177.194,87,Desktop,4,13,1,0,1,1,0,4,False,0,✅ Normal,-1.08855902813287,0.370950238302779,0,0,31.9852823583521,1
118,Patrick Gomez,ahall@example.org,+1-679-566-9674x9394,FAST,BS IT,2.63,2025-04-29 12:52:11,214.30.225.155,85,Mobile,1,12,1,0,1,0,0,0,False,0,✅ Normal,-1.1306367140054,-0.485179918311579,0,0,32.3193793462436,1
119,Ronald Johnson MD,haley36@example.org,861.526.5077x8721,MIT,BS AI,2.12,2025-05-02 02:13:10,200.254.163.201,48,Mobile,3,2,4,0,1,1,0,0,False,0,✅ Normal,-0.10537948722468,0.606038806538148,0,0,22.64149875401,1
120,Thomas Harris,jonathanlee@example.net,+1-538-912-7767x312,NUST,BSc CS,3.26,2025-04-21 01:56:50,168.203.182.165,45,Desktop,4,1,0,0,1,1,0,1,False,0,✅ Normal,-1.52562008528545,0.213869355003967,0,0,13.8036767473384,1
121,Edwin Wilson,zcox@example.org,538-219-9999x011,Harvard,BS AI,3.38,2025-05-03 10:50:40,218.194.188.153,75,Desktop,3,10,5,1,1,1,0,2,False,0,✅ Normal,1.75443403103012,-0.543024340233487,0,0,22.1893425475318,1
122,Victoria Wade,campbellbrad@example.com,+1-533-301-9397,NUST,BSc CS,2.94,2025-04-25 23:32:01,104.240.192.28,97,Desktop,4,23,4,0,1,1,0,4,False,0,✅ Normal,0.0114417592345476,0.675916283160076,0,0,32.9931860567394,1
123,Amy Caldwell,joshua71@example.net,(810)645-9787x14612,NUST,BBA,2.58,2025-04-30 23:55:03,47.37.176.202,72,Desktop,1,23,2,0,1,0,0,3,False,0,✅ Normal,-0.646392266357359,0.801155774428625,0,0,27.9069659275326,1
124,Chad Banks,david11@example.com,+1-592-714-2718x3949,LUMS,BSc CS,3.58,2025-05-08 08:32:38,147.190.105.29,75,Mobile,3,8,3,0,1,1,0,1,False,0,✅ Normal,-0.509598551317555,-0.664614327778187,0,0,20.9497148185154,1
125,Kayla Hampton,silvaangela@example.com,+1-258-754-8955x8480,MIT,BBA,3.37,2025-04-28 13:41:17,111.110.148.129,99,Desktop,3,13,0,0,1,1,0,4,False,0,✅ Normal,-1.49953896558765,-0.697587045804668,0,0,29.3768458822416,1
126,Laura Riley,millschristine@example.com,001-488-645-3175x28624,FAST,BE SE,2.71,2025-05-06 10:29:42,142.152.185.103,56,Mobile,3,10,1,0,1,1,0,3,False,0,✅ Normal,-1.08481167548555,0.70989974186838,0,0,20.6641990169007,1
127,Tyler Howard,dustin58@example.net,270-286-0811x6862,Stanford,BS IT,3.96,2025-05-10 23:32:28,164.205.41.190,41,Desktop,3,23,5,1,1,1,1,2,True,1,⚠️ Suspicious,1.91658734907892,1.0871890655282,0,0,10.3535327390069,1
128,Rebecca Smith,dawsonbelinda@example.com,344-580-3886x44977,FAST,BS IT,3.79,2025-04-23 07:31:19,152.45.181.200,79,Desktop,3,7,2,0,1,1,0,1,False,0,✅ Normal,-0.879268489145166,-0.980829972518573,0,0,20.84432167696,1
129,Jamie Silva,jeffreywagner@example.net,933.274.2812x229,LUMS,BE SE,3.41,2025-04-25 04:16:43,217.118.164.204,84,Mobile,0,4,4,0,1,0,0,1,False,0,✅ Normal,-0.257588731545712,-2.05249465428204,0,0,24.633423861166,1
130,Faith Patterson,zgomez@example.com,(749)789-2519x29346,FAST,BS IT,2.99,2025-04-27 09:34:56,140.77.34.172,94,Mobile,0,9,6,1,1,0,0,2,False,0,✅ Normal,2.03665650535573,-1.81040797743791,1,0,31.4381165758807,1
131,Glenn Sanders,lindabaxter@example.com,001-488-972-4605x9047,MIT,BS IT,2.47,2025-04-30 21:57:07,114.129.1.207,75,Desktop,2,21,2,0,1,0,0,4,False,0,✅ Normal,-0.653324717156046,0.926051256971144,0,0,30.3643601763724,1
132,Dr. Jeffrey Spencer,reynoldsvalerie@example.com,(704)813-3714x725,MIT,BS IT,2.55,2025-04-22 11:45:50,210.228.201.203,48,Mobile,4,11,1,0,1,1,0,3,False,0,✅ Normal,-1.03829900676368,1.43014918039828,0,0,18.8235220299914,1
133,Corey Costa,codonnell@example.org,898.798.5374x3352,Stanford,BBA,2.32,2025-05-18 03:39:53,148.127.102.13,80,Mobile,3,3,6,1,1,1,0,2,False,0,✅ Normal,2.07280871495052,-0.544111749740477,0,0,34.482743757438,1
134,Jacob Walters,jcoleman@example.net,(594)236-4793x25663,FAST,BBA,3.62,2025-05-16 05:26:53,183.95.1.239,50,Desktop,2,5,4,0,1,0,0,1,False,0,✅ Normal,-0.178641625190901,-0.559122276512045,0,0,13.8121508806213,1
135,Melissa Cannon,youngangela@example.org,001-306-701-1810,NUST,BSc CS,3.61,2025-05-19 12:38:31,206.95.136.182,73,Mobile,4,12,0,0,1,1,0,1,False,0,✅ Normal,-1.47030459020121,0.0845112805077202,0,0,20.2216010466479,1
136,Elizabeth Williams,charleskim@example.org,001-718-755-8312x1105,Harvard,BE SE,2.81,2025-04-23 21:16:30,64.46.36.191,91,Desktop,5,21,2,0,1,1,0,4,False,0,✅ Normal,-0.659472636666444,1.12625676444912,0,0,32.384330112338,1
137,Gregory Harper,wmyers@example.net,+1-688-838-7682x97264,NUST,BSc CS,3.58,2025-04-21 14:09:59,198.134.17.146,97,Mobile,2,14,0,0,1,0,0,4,False,0,✅ Normal,-1.5111683062996,-1.00423161460014,0,0,27.0949644986133,1
138,Mark Robinson,lindsay38@example.com,384-632-7754x4626,FAST,BS AI,3.72,2025-04-26 08:02:59,143.238.181.53,61,Desktop,1,8,5,1,1,0,0,2,False,0,✅ Normal,1.70794100369164,-1.14780265316473,0,0,16.3978450543427,1
139,Christopher Lee,ayersdonna@example.net,436.799.9675,Harvard,BS IT,3.63,2025-04-29 10:42:17,218.22.250.179,59,Mobile,1,10,1,0,1,0,0,1,False,0,✅ Normal,-1.17111073182282,-0.62034930042053,0,0,16.2534390486394,1
140,Frederick Johnston,jeverett@example.net,+1-623-680-5502x53572,FAST,BE SE,3.56,2025-05-19 17:29:52,185.36.172.229,95,Desktop,4,17,0,0,1,1,0,4,False,0,✅ Normal,-1.44739516806341,-0.0893331805493367,0,0,26.6853857625321,1
141,Catherine Cruz,bgood@example.org,+1-610-986-8142x548,LUMS,BS AI,3.93,2025-05-18 06:05:46,129.197.237.244,74,Mobile,4,6,6,1,1,1,0,2,False,0,✅ Normal,2.03213164122535,-0.964636933365549,0,0,18.8295117482158,1
142,Samantha Smith,vwise@example.org,596.389.6872x0642,Stanford,BSc CS,2.56,2025-04-26 02:31:04,183.73.23.120,78,Mobile,1,2,5,1,1,0,0,2,False,0,✅ Normal,1.68444541566195,-1.30722035170411,0,0,30.4687380981492,1
143,Natalie Hartman,jorge35@example.com,233.509.6179x960,MIT,BBA,3.08,2025-05-09 06:51:16,181.176.82.204,41,Mobile,4,6,4,0,1,1,0,1,False,0,✅ Normal,-0.0945647459854073,0.755601943211681,0,0,13.311683989713,1
144,John Hahn,sandra98@example.org,(256)620-7736x674,Stanford,BBA,2.56,2025-04-24 17:42:17,85.212.230.36,83,Desktop,3,17,3,0,1,1,0,4,False,0,✅ Normal,-0.362404562450531,0.574278880521833,0,0,32.42186233521,1
145,Courtney Murray,tbrown@example.net,253.329.4588x8266,Harvard,BS AI,3.3,2025-05-08 06:18:24,190.139.113.196,65,Desktop,5,6,3,0,1,1,0,1,False,0,✅ Normal,-0.472448167113544,0.246417752014635,1,0,19.6969637281928,1
146,Tabitha Hensley,jennifer99@example.net,786.828.4295x7970,LUMS,BE SE,2.75,2025-04-25 22:15:57,170.222.204.60,47,Mobile,2,22,4,0,1,0,0,3,False,0,✅ Normal,0.0649405408914371,1.54798005299668,0,0,17.0909028760353,1
147,Juan Reed,gregory85@example.com,(514)457-3002x616,Stanford,BS AI,3.95,2025-04-22 01:27:44,195.168.101.226,60,Desktop,4,1,1,0,1,1,0,1,False,0,✅ Normal,-1.25104801420343,-0.726426348704044,0,0,15.1898695721849,1
148,Patricia Jones,jasonwheeler@example.org,001-549-203-4389x750,NUST,BBA,2.61,2025-05-19 16:31:33,8.11.218.13,68,Desktop,4,16,0,0,1,1,0,3,False,0,✅ Normal,-1.35854277002559,1.26347849265731,0,0,26.0536298645096,1
149,Matthew Anderson,mcannon@example.com,7019492119,NUST,BS IT,3.85,2025-04-21 08:16:15,203.193.210.163,97,Desktop,1,8,0,0,1,0,0,1,False,0,✅ Normal,-1.60645665392257,-1.98959380120055,0,0,25.1947986507016,1
150,Peter Peterson,catherine22@example.net,(316)560-7884,MIT,BS IT,3.71,2025-04-29 17:46:38,62.143.92.126,74,Mobile,0,17,1,0,1,0,0,4,False,0,✅ Normal,-1.13610234555084,-0.819898405269858,0,0,19.9460862679013,1
151,Joe Case,shawjoseph@example.net,+1-240-644-1323,MIT,BSc CS,3.81,2025-04-29 06:34:13,72.237.25.159,68,Desktop,2,6,1,0,1,0,0,1,False,0,✅ Normal,-1.22691928366904,-1.0358106759433,0,0,17.8477643444188,1
152,Bryce Camacho,heididavis@example.com,+1-977-271-4704x3885,MIT,BBA,3.89,2025-04-26 07:24:38,204.26.52.62,94,Mobile,1,7,5,1,1,0,0,2,False,0,✅ Normal,1.63427636841639,-2.28547485638421,0,0,24.1645182096354,1
153,Sabrina Pollard,sullivanlisa@example.net,(583)848-5929x5961,Harvard,BS IT,2.03,2025-05-13 13:24:36,202.204.90.186,94,Mobile,3,13,1,0,1,1,0,0,False,0,✅ Normal,-1.0716053279071,0.362003386997176,1,0,46.305395908672,1
154,Brittany Russell,stevenmaynard@example.org,245.705.3369x33401,Stanford,BS IT,2.59,2025-04-30 12:24:06,218.29.216.121,47,Mobile,4,12,2,0,1,1,0,3,False,0,✅ Normal,-0.68837023796543,1.48486279239944,0,0,18.146711140266,1
155,Matthew Aguilar,courtneyhenderson@example.org,559.856.3976x3888,MIT,BBA,2.65,2025-04-23 06:13:53,151.43.4.244,54,Desktop,0,6,2,0,1,0,0,0,False,0,✅ Normal,-0.821886946386488,-0.444039701476852,0,0,20.3773508009997,1
156,Christopher Heath,thomasalyssa@example.org,001-437-324-7061x5424,Stanford,BS IT,3.53,2025-04-21 09:36:22,191.22.9.35,53,Mobile,4,9,0,0,1,1,0,1,False,0,✅ Normal,-1.46664549194566,0.459116655203874,0,0,15.0141600526459,1
157,Luis May,jensenamy@example.com,+1-940-671-3320x952,Harvard,BS AI,3.56,2025-05-16 17:08:33,204.124.48.221,57,Mobile,1,17,4,0,1,0,0,3,False,0,✅ Normal,-0.0676055019851016,-0.0191274314807384,0,0,16.0112314575193,1
158,Stephanie Goodwin,hnelson@example.net,+1-622-824-4756,Harvard,BS IT,2.3,2025-05-10 22:56:39,154.130.114.48,96,Mobile,1,22,5,1,1,0,0,2,False,0,✅ Normal,1.8910449232498,0.0227307293946768,0,0,41.7391122873425,1
159,Louis Jefferson,pdouglas@example.org,(585)833-6605x7944,MIT,BS IT,3.17,2025-04-25 05:19:07,69.90.63.20,54,Desktop,4,5,4,0,1,1,0,1,False,0,✅ Normal,-0.131619715998323,0.24097677397656,0,0,17.0346949417366,1
160,Samantha Green,jonathanbarajas@example.org,+1-820-247-7769x65650,LUMS,BS IT,2.74,2025-05-02 21:53:28,222.62.109.162,84,Desktop,2,21,4,0,1,0,0,4,False,0,✅ Normal,-0.00431096453274179,0.424088424567501,0,0,30.6569231179113,1
161,Mary Smith,amber60@example.org,001-770-256-5812x525,FAST,BSc CS,2.78,2025-04-23 16:37:24,138.76.242.194,51,Desktop,0,16,2,0,1,0,0,3,False,0,✅ Normal,-0.715062206569291,0.377294088397594,0,0,18.3453171419723,1
162,Kevin Norris,andrew76@example.net,(648)522-9164,LUMS,BS AI,2.93,2025-05-01 00:20:50,208.26.220.212,54,Desktop,4,0,3,0,1,1,0,1,False,0,✅ Normal,-0.511917027972292,0.0245499495441844,0,0,18.4300278395809,1
163,Tina Anderson,sean08@example.org,234.993.0994,FAST,BS IT,2.7,2025-04-23 18:54:56,202.0.208.131,60,Mobile,4,18,2,0,1,1,0,3,False,0,✅ Normal,-0.649738007027523,1.53581340147757,0,0,22.2222139917726,1
164,David Lang,vellis@example.net,(805)851-2433,FAST,BS IT,3.47,2025-05-04 21:49:28,208.179.86.12,80,Desktop,4,21,6,1,1,1,0,2,False,0,✅ Normal,2.21487999731987,0.432395778840363,0,0,23.054748399208,1
165,David Moreno,denisehayes@example.com,+1-865-539-2749,Stanford,BS AI,3.24,2025-05-07 07:11:04,161.158.188.146,95,Mobile,4,7,2,0,1,1,0,4,False,0,✅ Normal,-0.858572774894514,-0.747900192569883,0,0,29.3209786046362,1
166,Nancy Lopez,ttrujillo@example.net,(841)390-8990,MIT,BBA,3.5,2025-05-11 11:07:09,165.140.20.42,83,Mobile,5,11,6,1,1,1,0,2,False,0,✅ Normal,2.11169718004821,-0.204069816900327,0,0,23.7142789387774,1
167,Thomas Gordon,thuang@example.org,+1-562-440-8081,FAST,BS IT,2.03,2025-04-29 01:08:53,204.48.147.59,59,Mobile,0,1,1,0,1,0,0,0,False,0,✅ Normal,-1.18738756670964,-0.533799750553935,1,0,29.0640250916133,1
168,Cynthia Gross,williamsjeremy@example.net,001-675-370-8824x015,LUMS,BSc CS,2.12,2025-04-23 06:10:55,48.1.246.120,55,Mobile,3,6,2,0,1,1,0,0,False,0,✅ Normal,-0.752080673318178,0.795368862538451,0,0,25.9433839889698,1
169,Kyle Medina,pricezachary@example.net,001-476-412-9815x859,FAST,BSc CS,3.56,2025-05-14 17:50:29,204.0.234.10,80,Mobile,0,17,2,0,1,0,0,4,False,0,✅ Normal,-0.796918218088304,-0.912141590643626,0,0,22.471903800027,1
170,Tiffany Kelly,johnsonshawn@example.net,(711)433-6078,LUMS,BS AI,2.33,2025-05-12 23:18:35,149.23.248.237,87,Mobile,5,23,0,0,1,1,0,4,False,0,✅ Normal,-1.28190102385347,1.80048201818003,0,0,37.3390397686525,1
171,Carl Trujillo,clarkroger@example.com,(444)883-1560,Harvard,BS IT,3.31,2025-04-22 04:56:31,59.16.233.113,57,Mobile,2,4,1,0,1,0,0,1,False,0,✅ Normal,-1.20144902936425,-0.536794051520126,0,0,17.2205386040669,1
172,Anna Adams,slee@example.com,(356)427-8164x95598,Stanford,BSc CS,2.43,2025-05-19 06:01:04,80.73.123.83,72,Mobile,3,6,0,0,1,1,0,0,False,0,✅ Normal,-1.47718642926253,0.151280595479276,0,0,29.6296174363714,1
173,John Fowler,williamssamantha@example.net,+1-321-208-3292,NUST,BS IT,2.85,2025-04-25 04:38:39,1.97.202.190,82,Mobile,4,4,4,0,1,1,0,0,False,0,✅ Normal,-0.167991733097469,-0.409080143471458,0,0,28.771919729151,1
174,Adrian Watson,jennifer78@example.net,+1-741-631-7908x0164,FAST,BE SE,2.02,2025-05-09 06:55:56,40.122.33.53,98,Desktop,3,6,4,0,1,1,0,0,False,0,✅ Normal,-0.135007730063344,-0.40850183231661,0,0,48.5148274679072,1
175,Dustin Cook,castillojason@example.com,649-959-4488x808,FAST,BS IT,2.89,2025-04-29 23:19:43,213.253.184.134,66,Mobile,5,23,1,0,1,1,0,3,False,0,✅ Normal,-0.942269774078073,1.97178597695907,0,0,22.837362340013,1
176,Adam Diaz,kroberts@example.net,(548)719-9355,LUMS,BS AI,2.9,2025-05-02 22:08:22,109.144.47.93,100,Mobile,4,22,4,0,1,1,0,4,False,0,✅ Normal,-0.00191982885476223,0.536361051033698,0,0,34.4827467300873,1
177,Suzanne Nguyen,ujoyce@example.com,+1-926-561-6856x2364,Stanford,BSc CS,3.81,2025-05-07 16:48:34,187.220.31.249,93,Desktop,5,16,2,0,1,1,0,4,False,0,✅ Normal,-0.777445002627307,-0.0505401350477577,0,0,24.4094424122198,1
178,Luis Gonzalez,kelsey29@example.org,+1-319-283-8935x505,Stanford,BSc CS,2.06,2025-05-13 02:54:14,146.55.154.212,52,Desktop,0,2,1,0,1,0,0,0,False,0,✅ Normal,-1.16706328218736,-0.273871539638456,0,0,25.2427061928611,1
179,Larry Lee,alexis80@example.com,001-355-983-6282x66308,Stanford,BSc CS,3.96,2025-05-17 22:53:27,210.54.206.163,50,Desktop,4,22,5,1,1,1,0,2,True,1,⚠️ Suspicious,1.90450646282435,1.04726218952676,0,0,12.6262594378133,1
180,Adam Wells,fcochran@example.org,857-578-2474,LUMS,BE SE,2.72,2025-04-28 12:27:23,24.139.208.69,81,Desktop,1,12,0,0,1,0,0,0,False,0,✅ Normal,-1.46941045963988,-0.407228585581513,0,0,29.7794008163968,1
181,Gabrielle Oconnor,msmith@example.com,4264984838,FAST,BE SE,3.35,2025-04-30 04:03:28,84.249.164.243,79,Mobile,3,4,2,0,1,1,0,1,False,0,✅ Normal,-0.885875037388902,-0.918600244570261,1,0,23.5820825128112,1
182,Charles Jones MD,jason71@example.net,+1-702-400-1286x42305,Harvard,BE SE,2.12,2025-04-23 02:41:48,199.247.170.128,57,Mobile,2,2,2,0,1,0,0,0,False,0,✅ Normal,-0.812418312759545,0.109617576425122,0,0,26.8867797703869,1
183,Melissa Moss,mikaylafischer@example.net,(591)801-7531x3404,LUMS,BBA,2.83,2025-04-27 23:23:20,122.154.2.205,56,Mobile,2,23,6,1,1,0,0,2,False,0,✅ Normal,2.28690629567597,1.13410358316967,0,0,19.7879788735057,1
184,Bradley Horn,haasanthony@example.org,997-751-6864x832,MIT,BE SE,3.5,2025-04-28 03:45:09,138.189.76.60,84,Desktop,2,3,0,0,1,0,0,1,False,0,✅ Normal,-1.60651433201295,-1.49043379586414,0,0,23.9999931428591,1
185,Ryan Russell,ashley16@example.net,(529)749-2000x502,Harvard,BE SE,2.85,2025-05-06 21:53:07,119.235.196.49,51,Desktop,4,21,1,0,1,1,0,3,False,0,✅ Normal,-0.951198590932922,1.96148244522166,0,0,17.8947305632524,1
186,Chad Lopez,kellydeleon@example.com,001-621-400-9321x1083,NUST,BE SE,3.84,2025-05-15 23:56:40,53.174.210.121,60,Desktop,3,23,3,0,1,1,0,3,False,0,✅ Normal,-0.336547753710047,0.818936417070027,0,0,15.6249959309906,1
187,Walter Johnson,wilkinsonjessica@example.org,345-200-5440x2185,NUST,BSc CS,3.51,2025-05-02 11:08:03,154.54.137.36,93,Desktop,3,11,4,0,1,1,0,4,False,0,✅ Normal,-0.161345584642958,-0.904838356962473,0,0,26.4957189470886,1
188,Jason Austin,daniel72@example.org,513-975-7503x54405,FAST,BE SE,2.64,2025-04-25 23:37:31,79.145.2.178,45,Mobile,3,23,4,0,1,1,0,3,False,0,✅ Normal,0.0989136180167885,2.06295752663093,0,0,17.0454480888454,1
189,Peggy Jones,emmakelly@example.net,(205)610-9856,Harvard,BSc CS,3.79,2025-05-19 06:22:29,132.255.222.67,52,Desktop,5,6,0,0,1,1,0,1,False,0,✅ Normal,-1.50035042121504,0.353264122947278,0,0,13.7203130025559,1
190,Stephanie Martin,slopez@example.net,001-847-733-8341,MIT,BS AI,2.61,2025-05-11 18:23:44,56.124.249.234,84,Desktop,0,18,6,1,1,0,0,2,False,0,✅ Normal,2.17416978077866,-0.513495228807424,0,0,32.1838957149825,1
191,Mary Gilbert,tyler85@example.com,+1-965-956-7863x591,Harvard,BS IT,3.29,2025-04-28 18:44:31,103.2.127.133,69,Desktop,2,18,0,0,1,0,0,4,False,0,✅ Normal,-1.40532333254492,0.324970476259446,0,0,20.9726380022377,1
192,Jeffrey Mitchell,jimenezmichelle@example.com,(372)992-7725x8760,MIT,BS AI,2.89,2025-04-20 22:26:45,197.43.12.5,66,Mobile,3,22,6,1,1,1,0,2,False,0,✅ Normal,2.26964205104298,1.02348436072982,0,0,22.837362340013,1
193,Victoria Tucker,ubrooks@example.net,947-387-9049x913,LUMS,BS IT,2.08,2025-05-13 04:32:45,154.128.168.237,95,Desktop,5,4,1,0,1,1,0,0,False,0,✅ Normal,-1.14859852814249,0.148725991389037,0,0,45.6730549648774,1
194,Austin Wilson,jon67@example.com,448-291-1325,MIT,BSc CS,2.71,2025-05-10 04:38:12,40.111.229.147,62,Desktop,0,4,5,1,1,0,0,2,False,0,✅ Normal,1.70966585404888,-1.09209382494261,0,0,22.8782203401401,1
195,Theodore Stevens,aperkins@example.com,525.502.7072x78842,Harvard,BBA,3.18,2025-05-17 22:07:36,152.147.214.171,58,Mobile,1,22,5,1,1,0,0,2,False,0,✅ Normal,1.89881458869492,0.477854476628399,0,0,18.238987975161,1
196,Toni Lawrence,tblackburn@example.net,709-451-0753,Harvard,BSc CS,2.87,2025-05-14 23:37:28,128.170.158.29,55,Desktop,1,23,2,0,1,0,0,3,False,0,✅ Normal,-0.636708502514304,1.07797221551835,0,0,19.1637563889351,1
197,Rebecca Jackson,georgepatrick@example.net,001-629-212-3922x6854,Harvard,BS IT,3.53,2025-05-05 09:55:24,44.209.228.188,89,Mobile,3,9,0,0,1,1,0,4,False,0,✅ Normal,-1.53714277628205,-0.858533341455791,0,0,25.2124574468959,1
198,Aimee Kim,slindsey@example.net,+1-280-308-2150x89152,MIT,BS AI,2.13,2025-05-07 15:10:27,198.6.69.150,41,Mobile,3,15,2,0,1,1,0,3,False,0,✅ Normal,-0.631553809428675,1.93022605610666,0,0,19.2488172540764,1
199,Marisa Perez,kle@example.org,422-531-5522x24941,LUMS,BS AI,3.64,2025-05-09 03:51:48,18.89.249.216,48,Mobile,3,3,4,0,1,1,0,1,False,0,✅ Normal,-0.185402575161405,-0.384375735667703,0,0,13.1868095640633,1
200,John Douglas,durhamthomas@example.com,266-791-9773,Harvard,BS IT,2.04,2025-05-02 11:25:12,122.47.155.11,68,Mobile,4,11,4,0,1,1,0,0,False,0,✅ Normal,-0.0203362425480309,1.13912777163328,0,0,33.3333169934721,1
201,Hannah Soto,ssmith@example.com,337-861-1129x842,LUMS,BS IT,2.22,2025-04-27 17:48:04,63.51.123.239,81,Mobile,3,17,6,1,1,1,0,2,False,0,✅ Normal,2.23097431245695,0.657561727373309,1,0,36.4864700511396,1
202,Melanie Waters,clarkegreg@example.net,001-971-907-0054x445,MIT,BS IT,3.49,2025-05-17 12:12:32,194.181.242.125,60,Desktop,4,12,5,1,1,1,0,2,False,0,✅ Normal,1.80690151949443,0.267696188901062,0,0,17.1919721512974,1
203,Courtney Williams,gonzalezaustin@example.com,398-408-6130x949,Stanford,BS IT,2.27,2025-04-20 21:33:06,199.84.142.4,68,Mobile,1,21,6,1,1,0,0,2,False,0,✅ Normal,2.26615453022421,0.726099353700038,0,0,29.9559339401172,1
204,Lisa Davis,garybass@example.net,5974543554,Harvard,BS AI,2.16,2025-05-12 12:37:04,107.196.113.229,59,Desktop,3,12,0,0,1,1,0,0,False,0,✅ Normal,-1.37443674898677,1.20706803709453,0,0,27.3148021690731,1
205,Jessica Taylor,marcwilliams@example.org,+1-409-304-4320x903,Stanford,BBA,3.49,2025-04-24 03:11:24,61.1.20.68,60,Mobile,4,3,3,0,1,1,0,1,False,0,✅ Normal,-0.522041165219191,-0.292376736723768,0,0,17.1919721512974,1
206,Jordan Lloyd,kristenwheeler@example.net,(592)637-6563x6812,LUMS,BS IT,3.84,2025-05-06 14:26:01,220.121.152.110,57,Desktop,3,14,1,0,1,1,0,1,False,0,✅ Normal,-1.11012480833171,0.214966613095132,0,0,14.8437461344411,1
207,Calvin Thomas,bpeck@example.com,6397697961,Harvard,BS IT,2.62,2025-04-22 12:18:09,132.67.134.209,61,Desktop,3,12,1,0,1,1,0,3,False,0,✅ Normal,-1.06541104243919,0.797433603040226,0,0,23.2824338616665,1
208,Jessica Owens,jwatson@example.com,001-800-879-7159,LUMS,BS IT,2.42,2025-05-16 17:14:26,213.119.81.143,49,Mobile,0,17,4,0,1,0,0,3,False,0,✅ Normal,0.000155827454662419,0.714578813207029,0,0,20.2479255173862,1
209,Erin Perry,barry57@example.net,(972)575-9444x94034,NUST,BBA,3.97,2025-05-03 22:18:54,193.33.143.183,78,Mobile,3,22,5,1,1,1,0,2,False,0,✅ Normal,1.84613838825642,-0.0508239895935519,0,0,19.6473502147732,1
