application_id,applicant_name,email,phone_number,university,degree,cgpa,submission_time,ip_address,resume_quality_score,application_source,previous_applications,submission_hour,submission_day,is_weekend,submissions_per_ip,is_repeated_applicant,anomaly_iforest,kmeans_cluster,anomaly_kmeans,final_anomaly,alert,pca1,pca2,email_dup,phone_dup,resume_cgpa_ratio,ip_submission_count,combined_alert,alert_level
7853,Andrew Ruiz,danielbrandt@example.org,(348)329-6618x16436,LUMS,BS IT,3.71,2025-04-26 23:14:05,160.108.32.130,40,Mobile,5,23,5,1,1,1,1,1,0,1,⚠️ Suspicious,1.959589665205567,1.8877141808946234,0,0,10.7816682529196,1,1,Medium
7959,Sabrina Diaz,ashleymccarthy@example.org,(862)683-5839,Harvard,BE SE,2.44,2025-04-26 00:54:32,198.95.161.146,96,Desktop,0,0,5,1,1,0,1,1,0,1,⚠️ Suspicious,1.627803678346442,-2.1958643665744817,0,0,39.3442461703909,1,1,Medium
7981,Neil Roberts,sandrakaufman@example.net,647-754-7192,MIT,BE SE,2.39,2025-05-17 19:12:18,101.71.53.230,98,Desktop,0,19,5,1,1,0,1,1,0,1,⚠️ Suspicious,1.836302256851586,-0.6437530904057942,0,0,41.0041669438632,1,1,Medium
8100,Heather Keller,osmith@example.net,893-495-7445,LUMS,BBA,2.36,2025-05-04 00:42:40,160.193.234.203,58,Mobile,2,0,6,1,1,0,1,1,0,0,✅ Normal,2.059243499450962,-0.49541841015264454,1,0,24.5762607727709,1,1,Medium
8115,Kenneth Boone,parkerlinda@example.net,+1-468-945-4310x4566,MIT,BE SE,3.19,2025-05-11 01:48:41,220.149.255.10,49,Mobile,5,1,6,1,1,1,1,1,0,0,✅ Normal,2.074516249603635,0.1498276888043884,0,0,15.3604967521954,1,1,Medium
8141,Gina Walker,kwilkins@example.org,324.326.3178,MIT,BBA,3.54,2025-05-18 23:42:17,222.98.145.90,43,Desktop,2,23,6,1,1,0,1,1,0,0,✅ Normal,2.2650795274204945,1.0010577982726265,0,0,12.1468892240426,1,1,Medium
8145,Jason Butler,wcarney@example.org,814.732.7502,FAST,BSc CS,2.1,2025-05-03 00:33:58,131.234.69.248,91,Desktop,1,0,5,1,1,0,1,1,0,1,⚠️ Suspicious,1.669336946767239,-1.5163201733229805,0,0,43.3333126984225,1,1,Medium
8171,Albert Shelton,kblackburn@example.org,6017755204,Harvard,BS AI,2.16,2025-05-17 14:39:45,24.247.120.61,97,Mobile,0,14,5,1,1,0,1,1,0,0,✅ Normal,1.7967463744377574,-0.8670980492275638,0,0,44.9073866169506,1,1,Medium
8186,Jason Hodges,caitlin61@example.org,(350)890-0460,MIT,BS IT,2.07,2025-05-18 05:00:23,213.83.163.176,57,Mobile,0,5,6,1,1,0,1,1,0,1,⚠️ Suspicious,2.106672075123825,-0.44393943995127577,0,0,27.5362185815369,1,1,Medium
8195,Dustin Harrison,amandabryant@example.com,710-217-4569x8748,FAST,BBA,3.98,2025-05-10 02:35:29,58.5.212.34,49,Desktop,2,2,5,1,1,0,1,1,0,0,✅ Normal,1.6587864214334573,-1.1904881147417912,0,0,12.3115546955893,1,1,Medium
8269,Mariah Liu,david26@example.org,001-267-856-7086x101,LUMS,BS AI,2.59,2025-05-10 01:50:58,111.231.170.175,53,Desktop,0,1,5,1,1,0,1,1,0,0,✅ Normal,1.698218949083101,-1.000854326829062,0,0,20.4633125624276,1,1,Medium
8301,Sherri Brewer MD,hamiltonbobby@example.net,+1-823-217-1623x650,LUMS,BS AI,3.59,2025-05-17 00:52:31,50.173.155.113,71,Mobile,0,0,5,1,1,0,1,1,0,0,✅ Normal,1.598724797529364,-2.2996447423796016,0,0,19.7771532654169,1,1,Medium
8311,Theresa Simpson,mcain@example.com,(530)962-4451,Stanford,BSc CS,4.0,2025-04-20 14:09:38,36.161.193.240,55,Mobile,5,14,6,1,1,1,1,1,0,0,✅ Normal,2.1592591432336588,0.4845220331733609,0,0,13.7499965625009,1,1,Medium
8315,Kim Simpson,wkelly@example.com,329.810.5908x9952,LUMS,BSc CS,3.81,2025-05-11 01:28:35,86.126.236.196,91,Mobile,2,1,6,1,1,0,1,1,0,0,✅ Normal,1.9309087633544204,-2.3712341488377477,0,0,23.8845081667958,1,1,Medium
8342,Todd Hall,judycisneros@example.net,267.601.1602x64087,MIT,BBA,2.38,2025-04-27 23:53:41,176.21.41.200,100,Desktop,5,23,6,1,1,1,1,1,0,1,⚠️ Suspicious,2.28351008326253,1.0989195869044057,0,0,42.016789068576,1,1,Medium
8378,Leslie Roth,tonya18@example.com,262-771-4861,FAST,BBA,3.87,2025-05-18 09:29:48,222.32.40.6,100,Desktop,5,9,6,1,1,1,1,1,0,1,⚠️ Suspicious,2.0405303433894053,-1.1125211117036524,0,0,25.8397866047063,1,1,Medium
8379,Diana Hess,wponce@example.com,(846)611-5824x26704,FAST,BBA,2.01,2025-05-10 00:45:44,58.46.157.28,61,Desktop,5,0,5,1,1,1,1,1,0,1,⚠️ Suspicious,1.775341524491637,0.5884266683119257,0,0,30.348243607839,1,1,Medium
8413,John Gay,arnoldamber@example.com,790.293.5481x00305,NUST,BSc CS,3.93,2025-05-17 22:46:17,220.53.144.219,67,Mobile,4,22,5,1,1,1,1,1,0,0,✅ Normal,1.879255778803139,0.5868672014336389,0,0,17.0483417179792,1,1,Medium
8438,Nicholas Lang,watsonwilliam@example.net,001-888-522-7408x0748,LUMS,BE SE,2.22,2025-05-12 00:33:32,52.230.91.88,42,Desktop,5,0,0,0,1,1,1,0,0,1,⚠️ Suspicious,-1.4563413846259552,1.2481934633445628,0,0,18.9189103968872,1,1,Medium
8466,Anthony Hall,jamesbrown@example.org,001-686-630-6862x2276,Harvard,BE SE,2.09,2025-05-17 02:49:29,73.50.252.57,50,Mobile,1,2,5,1,1,0,1,1,0,0,✅ Normal,1.7571333986591433,-0.18218096632901187,0,0,23.9234335294576,1,1,Medium
8473,Cole Miranda PhD,hickshector@example.com,001-555-620-7124,NUST,BSc CS,2.18,2025-05-18 23:58:59,201.73.133.158,40,Mobile,0,23,6,1,1,0,1,1,0,1,⚠️ Suspicious,2.324836339592419,1.4506197971008354,0,0,18.3486154364149,1,1,Medium
8524,Suzanne Guerra,danielwilson@example.com,3878212869,Stanford,BBA,3.48,2025-05-02 00:56:10,174.108.130.185,100,Desktop,0,0,4,0,1,0,1,2,0,1,⚠️ Suspicious,-0.3311697897174439,-2.886424255194906,0,0,28.7356239265448,1,1,Medium
8558,Haley Wolfe,joseph25@example.com,001-764-348-3340x44981,Harvard,BE SE,3.92,2025-04-25 02:12:20,215.25.17.218,44,Desktop,5,2,4,0,1,1,1,0,0,0,✅ Normal,-0.18034337287547525,0.04410188499833913,0,0,11.2244869325288,1,1,Medium
8566,Benjamin Davidson,johnscott@example.net,(952)874-3035,FAST,BS AI,2.1,2025-05-18 02:00:10,184.213.218.199,65,Desktop,1,2,6,1,1,0,1,1,0,0,✅ Normal,2.0724189532840414,-0.6423481624896712,0,0,30.9523662131589,1,1,Medium
8586,Tracy Castaneda,hudsonmorgan@example.org,+1-439-215-8953,Harvard,BS IT,3.52,2025-04-26 22:08:26,213.235.67.238,98,Mobile,2,22,5,1,1,0,1,1,0,0,✅ Normal,1.8280397253174752,-0.5974928238991334,0,0,27.8409011815622,1,1,Medium
8612,Dawn Diaz,victorburke@example.net,3489069465,Harvard,BSc CS,3.75,2025-05-04 21:58:17,79.125.38.206,43,Desktop,4,21,6,1,1,1,1,1,0,0,✅ Normal,2.2569823325311393,1.28283426049045,0,0,11.4666636088897,1,1,Medium
8647,Evan Hutchinson,christian02@example.net,6606062010,MIT,BSc CS,2.11,2025-05-11 14:56:03,143.100.229.86,100,Desktop,0,14,6,1,1,0,1,1,0,1,⚠️ Suspicious,2.1347162014590477,-0.9449641689820639,0,0,47.3933424676102,1,1,Medium
8653,William Morales,randallpham@example.net,633.280.9162x46770,LUMS,BE SE,2.21,2025-05-12 20:07:18,110.120.4.159,47,Mobile,0,20,0,0,1,0,1,2,0,0,✅ Normal,-1.3101349997926885,1.2806935351038833,0,0,21.2669587027336,1,1,Medium
8657,Michele Robinson,dmitchell@example.net,3714597577,FAST,BSc CS,3.93,2025-04-26 00:04:34,184.144.74.232,68,Desktop,3,0,5,1,1,1,1,1,0,0,✅ Normal,1.6228057295045661,-1.5612059740482536,0,0,17.3027945794416,1,1,Medium
8696,Martin Rios,garciasusan@example.com,497-268-1231,FAST,BS IT,3.91,2025-05-03 23:25:45,219.61.52.204,69,Mobile,4,23,5,1,1,1,1,1,0,0,✅ Normal,1.8882547721701457,0.6271463818342032,0,0,17.6470543102163,1,1,Medium
8704,Christian Stevens,catherinewoods@example.com,(201)496-3463x76877,LUMS,BE SE,2.03,2025-05-17 14:10:56,79.240.207.253,99,Mobile,4,14,5,1,1,1,1,1,0,0,✅ Normal,1.854234113088309,0.3593935222499425,0,0,48.7684488825375,1,1,Medium
8729,Anthony Hill,palmermichael@example.net,620.455.5102,NUST,BBA,3.32,2025-05-18 00:41:09,195.171.169.44,40,Mobile,2,0,6,1,1,0,1,1,0,0,✅ Normal,2.030403499633754,-0.6633416969032881,0,0,12.0481891421117,1,1,Medium
8744,Jessica Guerra,james64@example.com,636.503.8234,Stanford,BE SE,2.03,2025-05-18 21:30:50,82.74.80.45,90,Mobile,1,21,6,1,1,0,1,1,0,1,⚠️ Suspicious,2.245522166968094,0.2723390140753864,1,0,44.3349535295795,1,1,Medium
8747,Adam Stephenson,hoffmanadam@example.com,497.895.9394x044,NUST,BBA,2.04,2025-05-03 02:47:15,133.17.181.242,75,Mobile,0,2,5,1,1,0,1,1,0,1,⚠️ Suspicious,1.7071306668365316,-1.1529186662895001,0,0,36.7646878604471,1,1,Medium
8783,Carol Ortiz,taylorcoleman@example.org,(403)471-5704x465,NUST,BS IT,2.07,2025-04-27 20:51:31,159.191.233.52,93,Mobile,5,20,6,1,1,1,1,1,0,1,⚠️ Suspicious,2.2802570202138805,1.2676565058759466,0,0,44.9275145277708,1,1,Medium
8784,Katherine Yang,sfisher@example.org,(265)580-1953,NUST,BSc CS,2.59,2025-04-27 23:07:34,136.162.37.214,98,Mobile,4,23,6,1,1,1,1,1,0,0,✅ Normal,2.2608972202149813,0.7094611316795342,0,0,37.8378232286397,1,1,Medium
8792,Sandra Smith,kherrera@example.org,264-647-4603x687,LUMS,BBA,3.32,2025-05-04 23:22:36,223.29.38.102,62,Desktop,0,23,6,1,1,0,1,1,0,0,✅ Normal,2.2215795538522234,0.022481015688898418,0,0,18.6746931702731,1,1,Medium
8798,Daniel Blackburn,anna20@example.com,291-755-2917x9444,FAST,BS AI,2.67,2025-05-04 23:33:30,158.215.223.87,74,Desktop,0,23,6,1,1,0,1,1,0,0,✅ Normal,2.241404948096189,0.14149058686894492,0,0,27.7153454249643,1,1,Medium
8850,Steven Greer,hhays@example.com,+1-253-320-8515x730,Stanford,BS AI,2.01,2025-05-18 09:29:24,108.145.210.50,47,Desktop,5,9,6,1,1,1,1,1,0,0,✅ Normal,2.236216281156152,1.70215908782261,0,0,23.3830729437448,1,1,Medium
8869,Robert Hill,matthew69@example.org,(945)411-5562,FAST,BBA,2.38,2025-04-21 01:26:19,43.24.117.214,43,Desktop,0,1,0,0,1,0,1,2,0,0,✅ Normal,-1.5226363263208464,-0.29949016849880994,0,0,18.0672192994877,1,1,Medium
8871,Nichole May,cynthia33@example.com,(504)880-8130,Stanford,BS AI,2.58,2025-05-17 00:50:16,205.209.183.135,100,Mobile,2,0,5,1,1,0,1,1,0,0,✅ Normal,1.6395006532885803,-1.8123474035166751,0,0,38.7596748993508,1,1,Medium
8876,Justin English,aburton@example.org,238-320-2424,FAST,BE SE,2.03,2025-05-17 03:46:19,28.180.55.74,76,Desktop,5,3,5,1,1,1,1,1,0,1,⚠️ Suspicious,1.7832297533483026,0.3978259054970033,0,0,37.4384052027561,1,1,Medium
8907,Ashley Harper,jacobmclaughlin@example.net,+1-483-968-5541x8044,NUST,BS IT,3.96,2025-05-03 00:08:05,150.141.143.243,96,Desktop,2,0,5,1,1,0,1,1,0,1,⚠️ Suspicious,1.563240199538316,-2.6734135798611316,0,0,24.2424181206015,1,1,Medium
8936,Alexander Garcia,jayosborne@example.com,001-777-472-5241x383,LUMS,BE SE,2.59,2025-05-10 02:24:10,195.139.150.138,43,Mobile,5,2,5,1,1,1,1,1,0,1,⚠️ Suspicious,1.7912202219136917,0.8544382615789039,0,0,16.6023101921582,1,1,Medium
8945,Matthew Johnson,alexisrobinson@example.com,947-308-0647,LUMS,BBA,2.12,2025-05-12 01:26:42,108.170.138.182,56,Mobile,0,1,0,0,1,0,1,2,0,0,✅ Normal,-1.527752304527573,-0.4841764841845664,0,0,26.4150818796784,1,1,Medium
8968,Ronald Walker,hudsonmary@example.com,+1-793-708-1178x4525,Stanford,BS AI,2.22,2025-04-20 22:12:10,165.125.157.28,86,Desktop,0,22,6,1,1,0,1,1,0,1,⚠️ Suspicious,2.2382722660213625,0.036472004693896144,0,0,38.7387212888643,1,1,Medium
8996,David Moreno,qdiaz@example.org,849.883.8937,Stanford,BSc CS,3.84,2025-04-20 07:55:57,182.23.93.210,95,Mobile,0,7,6,1,1,0,1,1,0,1,⚠️ Suspicious,1.9622066140724927,-2.6045244510916037,0,0,24.7395768907352,1,1,Medium
9000,Diane Mckinney,martinlittle@example.com,(639)526-7004x180,MIT,BS AI,2.16,2025-05-18 04:34:58,148.205.183.152,96,Mobile,5,4,6,1,1,1,1,1,0,1,⚠️ Suspicious,2.0943591370016095,-0.20589629619318933,0,0,44.4444238683223,1,1,Medium
9012,Lori Schwartz,martinkristin@example.org,+1-637-426-4336x5570,Stanford,BSc CS,3.65,2025-05-18 22:26:53,56.90.201.144,42,Mobile,0,22,6,1,1,0,1,1,0,1,⚠️ Suspicious,2.222657861113407,0.2732249160461886,0,0,11.5068461625079,1,1,Medium
9042,Amanda Jones,toniwatson@example.com,481.704.3315,FAST,BS AI,3.82,2025-05-18 22:42:33,71.78.204.99,89,Desktop,1,22,6,1,1,0,1,1,0,0,✅ Normal,2.1509244233375044,-0.8803867221194471,0,0,23.2984232203081,1,1,Medium
9044,David Lopez,sarah29@example.com,750.558.8172x34683,NUST,BSc CS,3.96,2025-04-21 22:46:56,135.224.129.26,43,Desktop,5,22,0,0,1,1,1,0,0,1,⚠️ Suspicious,-1.3204735050802154,1.8132067761772248,0,0,10.8585831165194,1,1,Medium
9050,Marc Bailey,mmontgomery@example.org,2565826246,NUST,BSc CS,2.21,2025-05-04 00:14:35,7.197.17.0,79,Desktop,5,0,6,1,1,1,1,1,0,1,⚠️ Suspicious,2.074478276282138,-0.09087828051025433,0,0,35.746590159914,1,1,Medium
9060,John Hayes,carllopez@example.org,001-329-362-0884x505,NUST,BE SE,2.06,2025-05-06 00:19:23,201.230.228.159,91,Desktop,0,0,1,0,1,0,1,2,0,0,✅ Normal,-1.251079022013201,-1.5442939005647238,0,0,44.1747358375069,1,1,Medium
9064,Jacqueline Chang DDS,joseph41@example.net,306.553.3161x253,FAST,BS AI,2.0,2025-05-10 07:26:09,4.23.30.243,53,Desktop,5,7,5,1,1,1,1,1,0,0,✅ Normal,1.865552846007563,1.4018091175496712,0,0,26.4999867500066,1,1,Medium
9096,Brian Martinez,morsejames@example.com,482.925.8833x1607,MIT,BBA,2.09,2025-05-03 02:53:59,223.89.177.43,95,Mobile,2,2,5,1,1,0,1,1,0,0,✅ Normal,1.6987603161358666,-1.159104344886401,0,0,45.4545237059695,1,1,Medium
9100,Beverly Andersen,moyershirley@example.net,(735)272-6966x4281,LUMS,BS IT,3.7,2025-05-11 05:25:27,200.141.82.50,95,Desktop,0,5,6,1,1,0,1,1,0,0,✅ Normal,1.9486217571895483,-2.6713022371024273,0,0,25.6756687363057,1,1,Medium
9112,Eric Grant,david42@example.com,(590)957-4467,FAST,BSc CS,3.78,2025-05-11 07:46:34,223.46.220.178,45,Desktop,5,7,6,1,1,1,1,1,0,0,✅ Normal,2.11145641810056,0.34344118539283786,0,0,11.9047587553548,1,1,Medium
9147,Mrs. Angela Castaneda,lauravargas@example.com,665.464.9128x4325,FAST,BS IT,3.88,2025-04-28 23:55:53,82.168.1.254,99,Desktop,2,23,0,0,1,0,1,2,0,0,✅ Normal,-1.433460420620978,-0.5273841698454464,0,0,25.515457341377,1,1,Medium
9186,Logan Davis,andrew88@example.org,001-490-381-6260x584,Stanford,BSc CS,3.75,2025-05-04 09:48:57,174.50.134.97,100,Desktop,5,9,6,1,1,1,1,1,0,1,⚠️ Suspicious,2.047715075779325,-1.0277925515482367,0,0,26.6666595555575,1,1,Medium
9202,Tracy Morrow,katherinejohnson@example.net,968.775.3381,Harvard,BS IT,3.8,2025-05-04 07:44:42,193.79.86.198,43,Mobile,5,7,6,1,1,1,1,1,0,1,⚠️ Suspicious,2.113440947069145,0.38597589142167715,0,0,11.3157864958457,1,1,Medium
9220,Martha Scott,christinaandrews@example.org,802.378.2612x0950,FAST,BE SE,2.79,2025-05-17 02:49:28,208.90.162.50,95,Desktop,1,2,5,1,1,0,1,1,0,0,✅ Normal,1.6436278114625746,-1.951193886800626,0,0,34.0501670071086,1,1,Medium
9228,Gary Young,martinnatalie@example.com,+1-533-612-6157,Stanford,BSc CS,3.85,2025-05-10 02:51:52,42.39.27.126,45,Desktop,2,2,5,1,1,0,1,1,0,0,✅ Normal,1.6729338502563478,-0.9853865757972746,0,0,11.6883086523874,1,1,Medium
9249,Mr. Richard Johnson II,tbradley@example.org,(245)397-6226x3609,LUMS,BBA,3.84,2025-05-10 11:59:12,203.103.219.124,42,Desktop,4,11,5,1,1,1,1,1,0,0,✅ Normal,1.8036003869903834,0.44766252984436533,0,0,10.9374971516935,1,1,Medium
9255,Mrs. Jennifer Nielsen,sknapp@example.org,(966)415-6964x508,Harvard,BS IT,2.05,2025-05-09 19:46:15,207.116.116.238,42,Mobile,5,19,4,0,1,1,1,0,0,0,✅ Normal,0.12152057093940873,2.8289474827748315,0,0,20.4877948840025,1,1,Medium
9260,Lisa Ramos,mmontgomery@example.net,906-330-2876x7858,NUST,BE SE,3.8,2025-05-17 13:26:51,152.78.122.61,40,Desktop,0,13,5,1,1,0,1,1,0,1,⚠️ Suspicious,1.7782580638967356,-0.49316914188749555,0,0,10.5263130193913,1,1,Medium
9271,Jorge Lewis,henry67@example.org,7625218790,FAST,BSc CS,2.02,2025-05-02 00:11:02,214.40.37.207,84,Mobile,0,0,4,0,1,0,1,2,0,0,✅ Normal,-0.2182996707048461,-1.4023110448660872,0,0,41.5841378296347,1,1,Medium
9283,Jacqueline Crosby,wperez@example.com,+1-805-463-1076x29059,NUST,BSc CS,2.03,2025-05-18 23:50:52,64.92.11.214,69,Desktop,5,23,6,1,1,1,1,1,0,1,⚠️ Suspicious,2.3537863104201615,2.2242146112062,0,0,33.9901310393443,1,1,Medium
9296,James Jacobson,tstark@example.org,(719)459-6879,MIT,BS AI,3.14,2025-05-18 23:31:15,197.132.83.133,80,Desktop,0,23,6,1,1,0,1,1,0,0,✅ Normal,2.203718793134954,-0.36033133857065647,0,0,25.4776988924526,1,1,Medium
9324,Beverly Harris,scottebony@example.org,+1-937-300-7738,NUST,BE SE,2.75,2025-04-27 01:30:55,97.120.102.222,96,Desktop,2,1,6,1,1,0,1,1,0,0,✅ Normal,1.9864189385481132,-1.7644388659351036,0,0,34.9090782148806,1,1,Medium
9326,Michael Alvarado,maria35@example.net,2693297009,LUMS,BBA,3.89,2025-04-26 02:39:54,212.31.106.253,84,Mobile,2,2,5,1,1,0,1,1,0,0,✅ Normal,1.6084902443050524,-2.1184240172498803,0,0,21.5938247830785,1,1,Medium
9363,Samantha Allen,vscott@example.net,+1-815-404-3659x91432,LUMS,BS AI,3.88,2025-05-04 20:26:57,104.99.78.178,75,Desktop,0,20,6,1,1,0,1,1,0,0,✅ Normal,2.1344173373076045,-0.9896254536804061,0,0,19.3298919252856,1,1,Medium
9364,Jacqueline Lee,walterhector@example.net,517.262.0442,Harvard,BBA,3.3,2025-04-27 02:40:07,109.66.196.44,94,Desktop,0,2,6,1,1,0,1,1,0,0,✅ Normal,1.941211290332624,-2.6089872961785505,0,0,28.4848398530788,1,1,Medium
9400,Dawn Roach,griffinpaul@example.net,2608372781,FAST,BS AI,3.76,2025-05-11 20:23:39,209.194.142.64,57,Desktop,0,20,6,1,1,0,1,1,0,0,✅ Normal,2.1702399289996723,-0.3949916990323135,0,0,15.1595704362845,1,1,Medium
9412,George Alexander,gperkins@example.net,(796)723-6842,Stanford,BS AI,3.77,2025-05-17 21:01:54,121.196.163.15,73,Mobile,0,21,5,1,1,0,1,1,0,0,✅ Normal,1.8154196836250127,-0.7443021003166524,0,0,19.3633900892864,1,1,Medium
9415,Mary Garcia,velezkenneth@example.org,(699)979-4515,FAST,BS AI,3.43,2025-04-26 23:44:51,168.154.89.139,42,Mobile,0,23,5,1,1,0,1,1,0,1,⚠️ Suspicious,1.9070642277546692,0.539559983497664,0,0,12.2448943892436,1,1,Medium
9437,Jacob Arias,kristin13@example.net,001-862-489-5692x119,FAST,BS AI,2.54,2025-05-03 23:40:47,17.13.129.152,98,Desktop,5,23,5,1,1,1,1,1,0,1,⚠️ Suspicious,1.9373632593670267,1.0707897934890716,0,0,38.5826619753299,1,1,Medium
9438,Sandra Crawford,mcintyrekatie@example.com,(878)687-4601x98199,Stanford,BSc CS,3.49,2025-05-10 23:18:04,55.112.107.51,99,Mobile,4,23,5,1,1,1,1,1,0,1,⚠️ Suspicious,1.8656715700312827,0.07385435155702728,0,0,28.3667540496407,1,1,Medium
9443,Calvin Higgins,andersonpaige@example.com,001-994-716-8766x258,FAST,BS AI,2.42,2025-05-04 03:51:11,12.65.117.45,57,Mobile,0,3,6,1,1,0,1,1,0,0,✅ Normal,2.063749560982042,-0.856692179930044,0,0,23.5537092753267,1,1,Medium
9461,Marcus Copeland,lisadillon@example.net,001-255-846-1576,NUST,BE SE,3.8,2025-04-20 23:53:14,220.32.32.108,47,Desktop,2,23,6,1,1,0,1,1,0,0,✅ Normal,2.2431486385085253,0.70416698582641,0,0,12.3684177977848,1,1,Medium
9488,Joshua Proctor,catherinezamora@example.net,(480)542-7578,NUST,BS IT,3.84,2025-05-10 21:29:00,77.216.64.194,41,Desktop,4,21,5,1,1,1,1,1,0,1,⚠️ Suspicious,1.9150266025297569,1.3041294604991078,0,0,10.6770805528436,1,1,Medium
9495,Mr. Christopher King,mary84@example.com,(676)834-5136,NUST,BE SE,3.94,2025-05-11 00:08:54,156.85.134.200,53,Mobile,2,0,6,1,1,0,1,1,0,1,⚠️ Suspicious,1.9725994839009515,-1.4693707870620882,0,0,13.4517732355905,1,1,Medium
9513,Jeffrey Marsh,njohnson@example.net,+1-500-405-2425x60905,Stanford,BSc CS,3.75,2025-04-27 23:05:19,87.47.122.153,84,Desktop,1,23,6,1,1,0,1,1,0,0,✅ Normal,2.17405400048448,-0.6065075104625297,0,0,22.3999940266683,1,1,Medium
9555,Angela Bradley,tuckerdalton@example.org,(611)889-4115x292,Harvard,BS AI,3.96,2025-05-11 02:24:06,101.196.254.230,75,Mobile,5,2,6,1,1,1,1,1,0,1,⚠️ Suspicious,1.998031942334139,-1.0475630778084326,0,0,18.9393891567199,1,1,Medium
9603,David Johnson,gwendolyn48@example.org,(997)434-6620x7337,MIT,BS IT,3.75,2025-05-10 01:11:00,155.224.79.178,49,Desktop,2,1,5,1,1,0,1,1,0,0,✅ Normal,1.6615736361785447,-1.1109055942066492,0,0,13.0666631822232,1,1,Medium
9617,Matthew Roberts,lucashoward@example.com,001-542-474-7772x81303,Stanford,BS IT,3.75,2025-05-10 21:19:50,190.137.192.178,74,Mobile,0,21,5,1,1,0,1,1,0,0,✅ Normal,1.81502614683988,-0.7585087399847873,0,0,19.7333280711125,1,1,Medium
9625,Charles Lee,benjamin63@example.org,715-829-7154x64371,NUST,BS IT,3.93,2025-05-03 17:40:14,38.230.33.4,40,Desktop,2,17,5,1,1,0,1,1,0,0,✅ Normal,1.840851824614213,0.3419763456770275,0,0,10.178114458495,1,1,Medium
9648,Lisa Atkinson,heather99@example.net,550.657.2502,MIT,BSc CS,2.26,2025-05-11 23:00:45,200.168.52.102,93,Desktop,4,23,6,1,1,1,1,1,0,0,✅ Normal,2.2886101952045235,1.084105003910447,0,0,41.1504242697238,1,1,Medium
9667,Holly Smith,ichristensen@example.com,419.234.1238x9813,Harvard,BSc CS,3.28,2025-05-10 22:41:55,148.2.41.7,44,Desktop,5,22,5,1,1,1,1,1,0,0,✅ Normal,1.9679874652000433,1.9951987029126397,0,0,13.4146300565152,1,1,Medium
9684,Antonio Harris,robertssean@example.org,235.591.5541,FAST,BSc CS,2.28,2025-05-10 01:55:50,30.233.62.100,45,Mobile,3,1,5,1,1,1,1,1,0,0,✅ Normal,1.7691721424209648,0.33817114081430644,0,0,19.7368334487573,1,1,Medium
9691,Chris Burton,ostewart@example.org,476-791-9649x8710,LUMS,BS AI,2.15,2025-05-16 22:56:42,201.21.19.115,99,Desktop,5,22,4,0,1,1,1,0,0,1,⚠️ Suspicious,0.0577973064977812,1.3920822260400525,1,0,46.0464902109348,1,1,Medium
9707,Corey Rogers,robertcobb@example.com,976.539.6914x3539,LUMS,BE SE,2.18,2025-05-18 08:23:15,185.66.32.110,95,Mobile,0,8,6,1,1,0,1,1,0,0,✅ Normal,2.072578934468639,-1.3496321491789578,0,0,43.5779616614855,1,1,Medium
9731,Angel Mullins,evansbradley@example.net,810.768.4573,LUMS,BSc CS,3.82,2025-04-28 02:08:19,6.141.52.82,99,Mobile,0,2,0,0,1,0,1,2,0,1,⚠️ Suspicious,-1.68696515493764,-2.819790720133827,0,0,25.9162235821404,1,1,Medium
9739,Tyler Garcia,darrell64@example.com,269.497.6932x5944,Harvard,BBA,3.92,2025-05-04 18:59:32,166.245.181.111,40,Mobile,0,18,6,1,1,0,1,1,0,1,⚠️ Suspicious,2.165740108260625,-0.19201375729970224,0,0,10.2040790295717,1,1,Medium
9755,Colleen Griffin,benjamin00@example.net,677.280.1122,Stanford,BBA,3.58,2025-05-04 23:19:15,15.177.174.221,91,Mobile,1,23,6,1,1,0,1,1,0,0,✅ Normal,2.17309542608603,-0.6847718481006216,0,0,25.418987313132,1,1,Medium
9774,Kelly Hurley,qpatel@example.net,5313186668,MIT,BBA,2.12,2025-05-10 00:59:20,180.34.94.124,64,Desktop,0,0,5,1,1,0,1,1,0,1,⚠️ Suspicious,1.6978747145900477,-1.0634234159508371,0,0,30.1886650053467,1,1,Medium
9776,George Ortiz,haydenleslie@example.com,3479846462,MIT,BBA,3.33,2025-05-03 23:44:30,157.30.83.249,89,Desktop,5,23,5,1,1,1,1,1,0,0,✅ Normal,1.9043827007844638,0.7679460363789276,0,0,26.7267187006851,1,1,Medium
9805,Barbara Anderson,maynardnicole@example.org,779-724-8583,NUST,BE SE,2.93,2025-05-04 23:40:11,210.13.201.6,46,Desktop,5,23,6,1,1,1,1,1,0,0,✅ Normal,2.336493637715177,2.240295936336785,0,0,15.6996533448282,1,1,Medium
9843,Randy Scott,bstout@example.net,797.732.2746x08655,Harvard,BS AI,3.41,2025-05-10 21:50:58,133.178.93.26,43,Mobile,5,21,5,1,1,1,1,1,0,0,✅ Normal,1.9508114749588241,1.8489236093422403,0,0,12.6099669765493,1,1,Medium
9854,Sandra White,williamsdeborah@example.net,936.597.6212,LUMS,BBA,3.96,2025-05-17 00:36:06,38.90.53.46,81,Desktop,5,0,5,1,1,1,1,1,0,1,⚠️ Suspicious,1.6267697794863902,-1.3549737614276554,0,0,20.4545402892575,1,1,Medium
